MODEL,DATA_TYP,MODEL_INDEX,TEST_SPLIT,LAYERS,UNITS,RETURN_SEQUENCE,FORECAST_HORIZON,BATCH_SIZE,EPOCHS,STEPS,OPTIMIZER,LEARNING_RATE,NORMALIZATION,TRAINING_TIME,TEST_TIME,MAE,MSE,RMSE
lstm,Wind,13,0.2,4,32, False,25,32,5,3788,Adam,0.001,None,220.005914,3.736257792,631.5578772,747344.0745,864.4906446
lstm,Wind,14,0.2,4,64, True,25,32,5,3788,Adam,0.001,None,221.9082077,3.804232359,543.1172641,498576.2921,706.09935
lstm,Wind,15,0.2,4,64, False,25,32,5,3788,Adam,0.001,None,218.9212623,3.670189619,554.1416905,524964.1569,724.5441028
lstm,Wind,16,0.2,4,128, True,25,32,5,3788,Adam,0.001,None,228.5857201,3.743902922,512.0982329,439039.4478,662.600519
lstm,Wind,17,0.2,4,128, False,25,32,5,3788,Adam,0.001,None,224.6694119,3.693274736,524.2345028,445171.9562,667.2120774
rnn,Wind,0,0.2,1,32, True,25,64,5,1894,Adam,0.001,None,39.45800018,0.89888835,700.7461257,925016.8195,961.7779471
rnn,Wind,1,0.2,1,32, False,25,64,5,1894,Adam,0.001,None,37.87042189,0.90506649,701.4752857,927624.2147,963.1325011
rnn,Wind,2,0.2,1,64, True,25,64,5,1894,Adam,0.001,None,40.06654286,0.88665843,605.4407086,685784.8137,828.1212554
rnn,Wind,3,0.2,1,64, False,25,64,5,1894,Adam,0.001,None,38.54061556,0.899490595,615.7241034,711458.4883,843.4799869
rnn,Wind,4,0.2,1,128, True,25,64,5,1894,Adam,0.001,None,38.66046739,0.952896357,559.1525763,553714.7211,744.1200986
rnn,Wind,5,0.2,1,128, False,25,64,5,1894,Adam,0.001,None,37.81927609,0.931861162,556.109678,549730.0152,741.4378027
rnn,Wind,6,0.2,2,32, True,25,64,5,1894,Adam,0.001,None,61.71413922,1.202198267,700.0536295,922659.2445,960.5515314
rnn,Wind,7,0.2,2,32, False,25,64,5,1894,Adam,0.001,None,66.62151575,1.160225391,700.9948982,923412.1253,960.9433518
rnn,Wind,8,0.2,2,64, True,25,64,5,1894,Adam,0.001,None,65.10555482,1.288832664,597.3162729,657567.1609,810.9051492
rnn,Wind,9,0.2,2,64, False,25,64,5,1894,Adam,0.001,None,61.94665289,1.217425108,597.5351612,655334.7677,809.5274965
rnn,Wind,10,0.2,2,128, True,25,64,5,1894,Adam,0.001,None,64.5290544,1.175234795,530.9052135,469091.3889,684.9024667
rnn,Wind,11,0.2,2,128, False,25,64,5,1894,Adam,0.001,None,64.55879688,1.29329586,532.2678556,469827.6603,685.4397569
rnn,Wind,12,0.2,4,32, True,25,64,5,1894,Adam,0.001,None,114.31812,1.821957827,700.6256932,922470.6844,960.4533744
rnn,Wind,13,0.2,4,32, False,25,64,5,1894,Adam,0.001,None,115.6958735,1.682878256,700.7376835,922783.9181,960.6164261
rnn,Wind,14,0.2,4,64, True,25,64,5,1894,Adam,0.001,None,114.4700148,1.930910826,612.2314678,663214.8774,814.3800571
rnn,Wind,15,0.2,4,64, False,25,64,5,1894,Adam,0.001,None,116.3917935,1.843037605,627.3101725,676620.2338,822.5692882
rnn,Wind,16,0.2,4,128, True,25,64,5,1894,Adam,0.001,None,112.4736054,1.866342306,546.3426988,498923.8704,706.3454327
rnn,Wind,17,0.2,4,128, False,25,64,5,1894,Adam,0.001,None,112.0520449,2.052209616,542.3975107,488181.0292,698.6995271
lstm,Wind,0,0.2,1,32, True,25,64,5,1894,Adam,0.001,None,54.17379856,1.443086624,758.4391122,1060332.714,1029.724581
lstm,Wind,1,0.2,1,32, False,25,64,5,1894,Adam,0.001,None,56.60085559,1.433236837,768.5896385,1082437.339,1040.402489
lstm,Wind,2,0.2,1,64, True,25,64,5,1894,Adam,0.001,None,55.21628952,1.449141502,682.5489423,883313.4167,939.8475497
lstm,Wind,3,0.2,1,64, False,25,64,5,1894,Adam,0.001,None,55.22096634,1.296131849,679.1680587,874454.98,935.1229759
lstm,Wind,4,0.2,1,128, True,25,64,5,1894,Adam,0.001,None,59.19143677,1.559211969,607.9080279,693420.3325,832.7186395
lstm,Wind,5,0.2,1,128, False,25,64,5,1894,Adam,0.001,None,54.64728951,1.309961081,634.0329191,761554.3534,872.6708162
lstm,Wind,6,0.2,2,32, True,25,64,5,1894,Adam,0.001,None,88.36287403,2.080291271,735.0947081,1007629.71,1003.807606
lstm,Wind,7,0.2,2,32, False,25,64,5,1894,Adam,0.001,None,91.34657216,2.034726143,735.3932129,1008084.903,1004.034314
lstm,Wind,8,0.2,2,64, True,25,64,5,1894,Adam,0.001,None,90.19654584,2.21736598,636.493988,758647.7235,871.0038597
lstm,Wind,9,0.2,2,64, False,25,64,5,1894,Adam,0.001,None,91.93903852,2.06928134,634.750599,759800.0163,871.6650826
lstm,Wind,10,0.2,2,128, True,25,64,5,1894,Adam,0.001,None,93.47721314,2.194194078,544.6656053,512326.222,715.7696711
lstm,Wind,11,0.2,2,128, False,25,64,5,1894,Adam,0.001,None,90.76796699,2.037776232,546.7962015,523975.3959,723.861448
lstm,Wind,12,0.2,4,32, True,25,64,5,1894,Adam,0.001,None,156.7102702,3.797151566,736.9504499,1008065.084,1004.024444
lstm,Wind,13,0.2,4,32, False,25,64,5,1894,Adam,0.001,None,160.0387285,3.826189756,736.0389106,1007735.741,1003.860419
lstm,Wind,14,0.2,4,64, True,25,64,5,1894,Adam,0.001,None,159.95065,3.995691776,635.107836,760249.3996,871.9228175
lstm,Wind,15,0.2,4,64, False,25,64,5,1894,Adam,0.001,None,159.5145378,3.681144953,638.7425788,762852.6845,873.4143831
lstm,Wind,16,0.2,4,128, True,25,64,5,1894,Adam,0.001,None,162.5415537,3.730818033,548.2647658,518818.3648,720.2904725
lstm,Wind,17,0.2,4,128, False,25,64,5,1894,Adam,0.001,None,163.4771492,4.114688873,547.9008841,514444.7071,717.2480095
rnn,Wind,0,0.4,1,32, True,25,32,5,2841,Adam,0.001,None,60.02114129,1.711544275,601.9986938,687062.2971,828.8922108
rnn,Wind,1,0.4,1,32, False,25,32,5,2841,Adam,0.001,None,57.02813435,1.716410637,649.3025464,795362.5363,891.8310021
rnn,Wind,2,0.4,1,64, True,25,32,5,2841,Adam,0.001,None,61.15472198,1.621611357,554.9023233,573786.6389,757.4870553
rnn,Wind,3,0.4,1,64, False,25,32,5,2841,Adam,0.001,None,65.35230875,1.981429577,559.333953,585800.7714,765.3762287
rnn,Wind,4,0.4,1,128, True,25,32,5,2841,Adam,0.001,None,61.86558914,2.137240887,522.1401528,491354.8695,700.9670959
rnn,Wind,5,0.4,1,128, False,25,32,5,2841,Adam,0.001,None,66.46025109,1.739857674,518.656365,486291.7879,697.3462467
rnn,Wind,6,0.4,2,32, True,25,32,5,2841,Adam,0.001,None,105.7539921,2.499119997,598.8862314,675141.4329,821.6699051
rnn,Wind,7,0.4,2,32, False,25,32,5,2841,Adam,0.001,None,103.0999067,2.326490402,598.6282167,675479.1738,821.8754004
rnn,Wind,8,0.4,2,64, True,25,32,5,2841,Adam,0.001,None,104.840214,2.466462612,508.2952505,452064.1681,672.357173
rnn,Wind,9,0.4,2,64, False,25,32,5,2841,Adam,0.001,None,104.5180571,2.712219,506.9329681,445536.5967,667.4852783
rnn,Wind,10,0.4,2,128, True,25,32,5,2841,Adam,0.001,None,102.34005,2.606228113,494.2248845,406850.1099,637.8480304
rnn,Wind,11,0.4,2,128, False,25,32,5,2841,Adam,0.001,None,104.7062407,2.480373621,499.4276773,423299.4923,650.6147034
rnn,Wind,12,0.4,4,32, True,25,32,5,2841,Adam,0.001,None,188.3247073,3.708351135,614.9344797,681992.4765,825.8283577
rnn,Wind,13,0.4,4,32, False,25,32,5,2841,Adam,0.001,None,188.2178006,3.590279818,599.4315182,674767.0552,821.4420583
rnn,Wind,14,0.4,4,64, True,25,32,5,2841,Adam,0.001,None,185.2823341,4.017184258,511.7558908,452016.3756,672.321631
rnn,Wind,15,0.4,4,64, False,25,32,5,2841,Adam,0.001,None,187.5486772,3.820485353,511.5174105,460953.6737,678.9356919
rnn,Wind,16,0.4,4,128, True,25,32,5,2841,Adam,0.001,None,183.1991315,3.816059589,488.5440412,407391.2308,638.2720665
rnn,Wind,17,0.4,4,128, False,25,32,5,2841,Adam,0.001,None,182.6745563,3.710266113,559.0955614,502052.0273,708.5562979
lstm,Wind,0,0.4,1,32, True,25,32,5,2841,Adam,0.001,None,85.8836019,3.09372735,687.9442714,879077.0223,937.5910741
lstm,Wind,1,0.4,1,32, False,25,32,5,2841,Adam,0.001,None,85.52151656,2.531356335,708.4779143,921069.6634,959.7237433
lstm,Wind,2,0.4,1,64, True,25,32,5,2841,Adam,0.001,None,90.43965387,2.744737387,654.5020234,807863.9085,898.8124991
lstm,Wind,3,0.4,1,64, False,25,32,5,2841,Adam,0.001,None,86.83895254,2.488458872,654.8118896,808678.5767,899.2655763
lstm,Wind,4,0.4,1,128, True,25,32,5,2841,Adam,0.001,None,101.4207234,3.135399103,589.3687691,660049.0138,812.4340058
lstm,Wind,5,0.4,1,128, False,25,32,5,2841,Adam,0.001,None,97.82429695,2.873684883,591.7140041,665400.7115,815.7209765
lstm,Wind,6,0.4,2,32, True,25,32,5,2841,Adam,0.001,None,150.5715792,4.370521784,638.5882624,770332.2664,877.6857446
lstm,Wind,7,0.4,2,32, False,25,32,5,2841,Adam,0.001,None,146.4046307,4.41017127,640.6757045,773760.4972,879.6365711
lstm,Wind,8,0.4,2,64, True,25,32,5,2841,Adam,0.001,None,150.1266923,4.553013802,541.1315142,540960.0736,735.4998801
lstm,Wind,9,0.4,2,64, False,25,32,5,2841,Adam,0.001,None,147.7350726,4.339027643,533.7084066,520398.7715,721.3867004
lstm,Wind,10,0.4,2,128, True,25,32,5,2841,Adam,0.001,None,140.5494034,4.317909479,491.8657536,398826.523,631.5271356
lstm,Wind,11,0.4,2,128, False,25,32,5,2841,Adam,0.001,None,154.5689032,4.373296738,497.174975,412280.132,642.0904391
lstm,Wind,12,0.4,4,32, True,25,32,5,2841,Adam,0.001,None,250.4218171,7.203346014,640.3405621,770152.7249,877.5834575
lstm,Wind,13,0.4,4,32, False,25,32,5,2841,Adam,0.001,None,250.3774788,7.356660604,640.4457476,770749.352,877.9233178
lstm,Wind,14,0.4,4,64, True,25,32,5,2841,Adam,0.001,None,253.7922275,7.695922852,541.0170071,523947.9634,723.842499
lstm,Wind,15,0.4,4,64, False,25,32,5,2841,Adam,0.001,None,251.7052834,7.227733612,532.1924914,521981.4744,722.482854
lstm,Wind,16,0.4,4,128, True,25,32,5,2841,Adam,0.001,None,257.824193,7.727563381,488.4840673,415350.66,644.4770438
lstm,Wind,17,0.4,4,128, False,25,32,5,2841,Adam,0.001,None,256.9352067,7.86616993,487.2906491,406705.7226,637.7348372
rnn,Wind,0,0.4,1,32, True,25,64,5,1421,Adam,0.001,None,44.71326613,1.981939077,706.9812929,918326.9814,958.2937866
rnn,Wind,1,0.4,1,32, False,25,64,5,1421,Adam,0.001,None,44.41606355,1.98913002,717.0501825,939176.8921,969.111393
rnn,Wind,2,0.4,1,64, True,25,64,5,1421,Adam,0.001,None,45.28620315,2.041924953,608.4890538,701054.1035,837.2897369
rnn,Wind,3,0.4,1,64, False,25,64,5,1421,Adam,0.001,None,44.32897115,1.888464451,609.0648372,703197.7667,838.5688801
rnn,Wind,4,0.4,1,128, True,25,64,5,1421,Adam,0.001,None,43.90571237,1.958146572,541.2198319,541188.8337,735.655377
rnn,Wind,5,0.4,1,128, False,25,64,5,1421,Adam,0.001,None,42.63141036,2.088270187,545.6970291,553755.4918,744.1474933
rnn,Wind,6,0.4,2,32, True,25,64,5,1421,Adam,0.001,None,71.76963401,2.782125473,707.8120685,918232.5395,958.2445092
rnn,Wind,7,0.4,2,32, False,25,64,5,1421,Adam,0.001,None,71.73221302,2.537506104,706.2820303,916501.8973,957.3410559
rnn,Wind,8,0.4,2,64, True,25,64,5,1421,Adam,0.001,None,70.93838835,2.491318941,604.3901244,688481.7506,829.7480043
rnn,Wind,9,0.4,2,64, False,25,64,5,1421,Adam,0.001,None,69.15317249,2.535826683,602.8542514,686343.104,828.4582693
rnn,Wind,10,0.4,2,128, True,25,64,5,1421,Adam,0.001,None,69.99661398,2.553020477,517.5904041,475407.5911,689.4980718
rnn,Wind,11,0.4,2,128, False,25,64,5,1421,Adam,0.001,None,69.41910481,2.697601795,524.387595,485940.1393,697.0940677
rnn,Wind,12,0.4,4,32, True,25,64,5,1421,Adam,0.001,None,119.1839983,3.679533958,710.5142144,918378.3,958.3205622
rnn,Wind,13,0.4,4,32, False,25,64,5,1421,Adam,0.001,None,125.0222235,4.412201643,706.8976116,916785.7438,957.4892917
rnn,Wind,14,0.4,4,64, True,25,64,5,1421,Adam,0.001,None,123.7328365,3.876691103,605.5650198,689413.5993,830.3093395
rnn,Wind,15,0.4,4,64, False,25,64,5,1421,Adam,0.001,None,122.9686024,3.931903601,620.1377772,696668.3262,834.6665958
rnn,Wind,16,0.4,4,128, True,25,64,5,1421,Adam,0.001,None,123.0443468,3.942633152,531.0003826,492389.8506,701.7049598
rnn,Wind,17,0.4,4,128, False,25,64,5,1421,Adam,0.001,None,124.2223976,3.952749968,571.6765728,523430.7015,723.485108
lstm,Wind,0,0.4,1,32, True,25,64,5,1421,Adam,0.001,None,67.28128076,3.148113251,762.7194719,1032432.183,1016.0867
lstm,Wind,1,0.4,1,32, False,25,64,5,1421,Adam,0.001,None,68.29465771,2.710457087,776.337168,1058884.056,1029.020921
lstm,Wind,2,0.4,1,64, True,25,64,5,1421,Adam,0.001,None,64.50732088,3.095291615,682.0420448,865984.8514,930.5830706
lstm,Wind,3,0.4,1,64, False,25,64,5,1421,Adam,0.001,None,65.2937932,2.854708433,706.7054317,918492.6212,958.380207
lstm,Wind,4,0.4,1,128, True,25,64,5,1421,Adam,0.001,None,68.73204541,2.982025623,615.6089148,720349.527,848.7340732
lstm,Wind,5,0.4,1,128, False,25,64,5,1421,Adam,0.001,None,62.03822708,2.870662212,611.1205697,708553.6267,841.7562751
lstm,Wind,6,0.4,2,32, True,25,64,5,1421,Adam,0.001,None,104.8679123,4.279828072,739.2256301,984050.2635,991.9930763
lstm,Wind,7,0.4,2,32, False,25,64,5,1421,Adam,0.001,None,105.1497242,4.34650135,738.0442754,982249.8452,991.0851856
lstm,Wind,8,0.4,2,64, True,25,64,5,1421,Adam,0.001,None,104.6789505,4.123907804,642.6677691,780554.0979,883.4897271
lstm,Wind,9,0.4,2,64, False,25,64,5,1421,Adam,0.001,None,103.0937829,4.132871628,642.0219539,778441.4362,882.2932824
lstm,Wind,10,0.4,2,128, True,25,64,5,1421,Adam,0.001,None,105.7835453,4.165659189,541.108036,538873.4607,734.0800098
lstm,Wind,11,0.4,2,128, False,25,64,5,1421,Adam,0.001,None,107.4658012,4.447961092,543.3713583,544944.4529,738.2035308
lstm,Wind,12,0.4,4,32, True,25,64,5,1421,Adam,0.001,None,179.821059,7.19706583,738.050808,982200.5537,991.0603179
lstm,Wind,13,0.4,4,32, False,25,64,5,1421,Adam,0.001,None,177.8582227,7.247246742,738.5853736,983554.4593,991.7431418
lstm,Wind,14,0.4,4,64, True,25,64,5,1421,Adam,0.001,None,179.6841745,7.28030467,647.582217,782822.8811,884.772785
lstm,Wind,15,0.4,4,64, False,25,64,5,1421,Adam,0.001,None,183.522254,7.412394047,644.9496171,781582.9801,884.0718184
lstm,Wind,16,0.4,4,128, True,25,64,5,1421,Adam,0.001,None,183.830889,7.500362158,549.5803164,541783.6436,736.0595381
lstm,Wind,17,0.4,4,128, False,25,64,5,1421,Adam,0.001,None,182.9590952,7.422534704,550.4992915,543999.0202,737.5628924
rnn,Demand,0,0.3,1,32, True,25,32,5,3833,Adam,0.001,None,87.69216728,1.733328342,2626.319167,7271578.399,2696.586435
rnn,Demand,1,0.3,1,32, False,25,32,5,3833,Adam,0.001,None,86.8025527,1.763159513,2626.320448,7271585.132,2696.587683
rnn,Demand,2,0.3,1,64, True,25,32,5,3833,Adam,0.001,None,87.56232882,1.632246017,2035.859084,4518748.243,2125.734754
rnn,Demand,3,0.3,1,64, False,25,32,5,3833,Adam,0.001,None,87.71881151,1.649673939,2035.223952,4516162.568,2125.126483
rnn,Demand,4,0.3,1,128, True,25,32,5,3833,Adam,0.001,None,88.00244641,1.863048077,962.6050085,1273537.87,1128.511351
rnn,Demand,5,0.3,1,128, False,25,32,5,3833,Adam,0.001,None,85.99144268,1.792543888,959.7070833,1267153.846,1125.679282
rnn,Demand,6,0.3,2,32, True,25,32,5,3833,Adam,0.001,None,141.8920467,2.218344688,2618.751296,7231884.382,2689.216314
rnn,Demand,7,0.3,2,32, False,25,32,5,3833,Adam,0.001,None,144.1241484,2.243199825,2619.549147,7236063.768,2689.993265
rnn,Demand,8,0.3,2,64, True,25,32,5,3833,Adam,0.001,None,139.6626287,2.394125462,2027.493605,4484756.353,2117.724334
rnn,Demand,9,0.3,2,64, False,25,32,5,3833,Adam,0.001,None,139.3404677,2.26786232,2026.151198,4479314.711,2116.439158
rnn,Demand,10,0.3,2,128, True,25,32,5,3833,Adam,0.001,None,140.5516906,2.311334372,951.6460281,1249403.64,1117.767257
rnn,Demand,11,0.3,2,128, False,25,32,5,3833,Adam,0.001,None,142.2985046,2.274458647,950.5547557,1246998.641,1116.690933
rnn,Demand,12,0.3,4,32, True,25,32,5,3833,Adam,0.001,None,250.7250323,3.280365467,2617.93318,7227600.171,2688.419642
rnn,Demand,13,0.3,4,32, False,25,32,5,3833,Adam,0.001,None,244.7831986,3.710465193,2618.106032,7228505.228,2688.587962
rnn,Demand,14,0.3,4,64, True,25,32,5,3833,Adam,0.001,None,249.0573225,3.219331503,2026.832228,4482074.915,2117.091145
rnn,Demand,15,0.3,4,64, False,25,32,5,3833,Adam,0.001,None,251.644387,3.66318512,2025.814284,4477949.547,2116.116619
rnn,Demand,16,0.3,4,128, True,25,32,5,3833,Adam,0.001,None,247.7569692,3.65636611,951.7254084,1249578.62,1117.845526
rnn,Demand,17,0.3,4,128, False,25,32,5,3833,Adam,0.001,None,250.5095847,3.18797636,950.0518999,1245890.388,1116.194601
lstm,Demand,0,0.3,1,32, True,25,32,5,3833,Adam,0.001,None,106.9101832,2.678858995,3131.525994,10180481.08,3190.686616
lstm,Demand,1,0.3,1,32, False,25,32,5,3833,Adam,0.001,None,107.3708868,2.523452044,3100.38362,9986404.624,3160.127311
lstm,Demand,2,0.3,1,64, True,25,32,5,3833,Adam,0.001,None,108.5495648,2.711797714,2970.571852,9198323.163,3032.873747
lstm,Demand,3,0.3,1,64, False,25,32,5,3833,Adam,0.001,None,107.0125654,2.295526028,2926.858962,8940529.415,2990.071808
lstm,Demand,4,0.3,1,128, True,25,32,5,3833,Adam,0.001,None,110.1000803,2.677345514,2840.604506,8443059.994,2905.694408
lstm,Demand,5,0.3,1,128, False,25,32,5,3833,Adam,0.001,None,105.8633282,2.432492018,2697.353957,7649744.402,2765.817131
lstm,Demand,6,0.3,2,32, True,25,32,5,3833,Adam,0.001,None,167.3599727,3.688854694,2756.603072,7972886.529,2823.630027
lstm,Demand,7,0.3,2,32, False,25,32,5,3833,Adam,0.001,None,164.6306622,3.684258699,2759.197859,7987198.861,2826.163276
lstm,Demand,8,0.3,2,64, True,25,32,5,3833,Adam,0.001,None,163.3469648,4.252068758,2298.24922,5655975.513,2378.229491
lstm,Demand,9,0.3,2,64, False,25,32,5,3833,Adam,0.001,None,167.4743016,4.01924777,2299.102553,5659898.583,2379.054136
lstm,Demand,10,0.3,2,128, True,25,32,5,3833,Adam,0.001,None,167.4621005,3.739028454,1424.978957,2404591.061,1550.674389
lstm,Demand,11,0.3,2,128, False,25,32,5,3833,Adam,0.001,None,169.518487,4.02218461,1426.37715,2408577.808,1551.959345
lstm,Demand,12,0.3,4,32, True,25,32,5,3833,Adam,0.001,None,279.5937064,6.774217129,2761.16255,7998044.664,2828.081446
lstm,Demand,13,0.3,4,32, False,25,32,5,3833,Adam,0.001,None,278.6256649,6.400155067,2760.306502,7993318.018,2827.245659
lstm,Demand,14,0.3,4,64, True,25,32,5,3833,Adam,0.001,None,282.3710155,6.77707386,2303.660231,5680876.495,2383.458935
lstm,Demand,15,0.3,4,64, False,25,32,5,3833,Adam,0.001,None,281.2111378,6.579704523,2304.256972,5683626.226,2384.035702
lstm,Demand,16,0.3,4,128, True,25,32,5,3833,Adam,0.001,None,284.0072837,6.57080102,1431.095656,2422060.811,1556.297147
lstm,Demand,17,0.3,4,128, False,25,32,5,3833,Adam,0.001,None,285.9317682,6.76915431,1429.951247,2418786.602,1555.244869
rnn,Demand,0,0.3,1,32, True,25,64,5,1917,Adam,0.001,None,51.57038188,1.615679979,2937.133864,9000781.369,3000.130225
rnn,Demand,1,0.3,1,32, False,25,64,5,1917,Adam,0.001,None,50.07597542,1.754309416,2937.2675,9001566.403,3000.261056
rnn,Demand,2,0.3,1,64, True,25,64,5,1917,Adam,0.001,None,50.87982655,1.740347862,2639.362135,7340258.516,2709.291146
rnn,Demand,3,0.3,1,64, False,25,64,5,1917,Adam,0.001,None,51.35089517,1.834578037,2642.210829,7355304.1,2712.066389
rnn,Demand,4,0.3,1,128, True,25,64,5,1917,Adam,0.001,None,51.89477444,1.674029589,2065.340041,4639655.518,2153.98596
rnn,Demand,5,0.3,1,128, False,25,64,5,1917,Adam,0.001,None,51.19122601,1.751318693,2067.500319,4648583.603,2156.057421
rnn,Demand,6,0.3,2,32, True,25,64,5,1917,Adam,0.001,None,81.67053318,2.256365776,2929.951216,8958640.163,2993.098756
rnn,Demand,7,0.3,2,32, False,25,64,5,1917,Adam,0.001,None,82.88294744,2.369750977,2931.035658,8964996.065,2994.160327
rnn,Demand,8,0.3,2,64, True,25,64,5,1917,Adam,0.001,None,81.50933456,2.177199125,2631.826613,7300537.355,2701.950657
rnn,Demand,9,0.3,2,64, False,25,64,5,1917,Adam,0.001,None,84.06724548,2.221140146,2630.369154,7292867.923,2700.531045
rnn,Demand,10,0.3,2,128, True,25,64,5,1917,Adam,0.001,None,82.9253335,2.356045485,2052.640822,4587360.378,2141.812405
rnn,Demand,11,0.3,2,128, False,25,64,5,1917,Adam,0.001,None,83.10215521,2.281076908,2053.11653,4589313.52,2142.268312
rnn,Demand,12,0.3,4,32, True,25,64,5,1917,Adam,0.001,None,145.8674328,3.439604044,2930.450362,8961565.357,2993.587372
rnn,Demand,13,0.3,4,32, False,25,64,5,1917,Adam,0.001,None,146.8971407,3.43900156,2930.976607,8964649.904,2994.102521
rnn,Demand,14,0.3,4,64, True,25,64,5,1917,Adam,0.001,None,144.6919332,3.42629528,2630.261733,7292302.816,2700.426414
rnn,Demand,15,0.3,4,64, False,25,64,5,1917,Adam,0.001,None,146.0356801,3.158109665,2629.306776,7287280.159,2699.496279
rnn,Demand,16,0.3,4,128, True,25,64,5,1917,Adam,0.001,None,146.5696628,3.990191936,2052.551711,4586994.559,2141.727004
rnn,Demand,17,0.3,4,128, False,25,64,5,1917,Adam,0.001,None,143.9282353,3.60608983,2052.629225,4587312.77,2141.801291
lstm,Demand,0,0.3,1,32, True,25,64,5,1917,Adam,0.001,None,72.23101735,2.643437147,3197.848967,10600264.05,3255.80467
lstm,Demand,1,0.3,1,32, False,25,64,5,1917,Adam,0.001,None,70.54430819,2.501312733,3153.996275,10321718.54,3212.743149
lstm,Demand,2,0.3,1,64, True,25,64,5,1917,Adam,0.001,None,73.95484829,2.584025621,3139.789565,10232304.54,3198.797359
lstm,Demand,3,0.3,1,64, False,25,64,5,1917,Adam,0.001,None,71.47775054,2.450447321,3095.534239,9956358.261,3155.36975
lstm,Demand,4,0.3,1,128, True,25,64,5,1917,Adam,0.001,None,72.42637587,2.839407444,2973.268019,9214348.748,3035.514577
lstm,Demand,5,0.3,1,128, False,25,64,5,1917,Adam,0.001,None,73.2880044,2.555642366,2976.920973,9236084.515,3039.092713
lstm,Demand,6,0.3,2,32, True,25,64,5,1917,Adam,0.001,None,114.8804178,3.836266518,2995.841872,9349094.554,3057.628911
lstm,Demand,7,0.3,2,32, False,25,64,5,1917,Adam,0.001,None,111.8097308,3.968660593,2997.257292,9357577.31,3059.015742
lstm,Demand,8,0.3,2,64, True,25,64,5,1917,Adam,0.001,None,116.7103062,3.795367479,2763.176802,8009172.074,2830.048069
lstm,Demand,9,0.3,2,64, False,25,64,5,1917,Adam,0.001,None,112.2737381,3.606863976,2764.992079,8019207.232,2831.82048
lstm,Demand,10,0.3,2,128, True,25,64,5,1917,Adam,0.001,None,118.7971456,4.00582242,2314.703566,5731878.633,2394.134214
lstm,Demand,11,0.3,2,128, False,25,64,5,1917,Adam,0.001,None,117.8313057,4.012201786,2315.578322,5735928.999,2394.979958
lstm,Demand,12,0.3,4,32, True,25,64,5,1917,Adam,0.001,None,198.2658353,6.65722084,3001.033324,9380227.044,3062.715632
lstm,Demand,13,0.3,4,32, False,25,64,5,1917,Adam,0.001,None,197.6180158,6.427884579,3001.963881,9385813.177,3063.627454
lstm,Demand,14,0.3,4,64, True,25,64,5,1917,Adam,0.001,None,198.7616527,6.76038146,2769.23741,8042701.867,2835.965773
lstm,Demand,15,0.3,4,64, False,25,64,5,1917,Adam,0.001,None,199.2654738,6.630357981,2769.218092,8042594.878,2835.94691
lstm,Demand,16,0.3,4,128, True,25,64,5,1917,Adam,0.001,None,204.2492976,7.002081394,2321.43727,5763097.031,2400.645128
lstm,Demand,17,0.3,4,128, False,25,64,5,1917,Adam,0.001,None,202.720108,6.786757708,2320.093459,5756859.691,2399.34568
rnn,Demand,0,0.2,1,32, True,25,32,5,4380,Adam,0.001,None,91.10500026,1.409955978,2585.487507,7049571.124,2655.102846
rnn,Demand,1,0.2,1,32, False,25,32,5,4380,Adam,0.001,None,90.5833087,1.236863136,2584.614704,7045058.644,2654.252935
rnn,Demand,2,0.2,1,64, True,25,32,5,4380,Adam,0.001,None,92.23694515,1.306504726,1911.785847,4019750.599,2004.93157
rnn,Demand,3,0.2,1,64, False,25,32,5,4380,Adam,0.001,None,88.5281055,1.325456142,1910.645832,4015392.971,2003.844548
rnn,Demand,4,0.2,1,128, True,25,32,5,4380,Adam,0.001,None,92.60217714,1.181891203,770.9309666,856453.7208,925.4478488
rnn,Demand,5,0.2,1,128, False,25,32,5,4380,Adam,0.001,None,90.83989739,1.132278204,770.0832437,854688.0246,924.4933881
rnn,Demand,6,0.2,2,32, True,25,32,5,4380,Adam,0.001,None,150.5514262,1.744530678,2577.058613,7006056.569,2646.895648
rnn,Demand,7,0.2,2,32, False,25,32,5,4380,Adam,0.001,None,149.8285794,1.518251419,2577.271808,7007155.451,2647.103219
rnn,Demand,8,0.2,2,64, True,25,32,5,4380,Adam,0.001,None,153.2829175,1.778244019,1901.585407,3980852.537,1995.207392
rnn,Demand,9,0.2,2,64, False,25,32,5,4380,Adam,0.001,None,150.3620477,1.529860497,1903.132282,3986737.959,1996.681737
rnn,Demand,10,0.2,2,128, True,25,32,5,4380,Adam,0.001,None,152.5746617,1.864015341,763.5127787,841005.6071,917.0635785
rnn,Demand,11,0.2,2,128, False,25,32,5,4380,Adam,0.001,None,148.9567652,1.585759878,764.1548318,842342.5208,917.7921991
rnn,Demand,12,0.2,4,32, True,25,32,5,4380,Adam,0.001,None,273.7868712,2.83641386,2578.027424,7011050.874,2647.838906
rnn,Demand,13,0.2,4,32, False,25,32,5,4380,Adam,0.001,None,265.510416,2.707793236,2577.038654,7005953.701,2646.876216
rnn,Demand,14,0.2,4,64, True,25,32,5,4380,Adam,0.001,None,265.0842702,2.368665934,1900.960651,3978476.874,1994.611961
rnn,Demand,15,0.2,4,64, False,25,32,5,4380,Adam,0.001,None,267.032145,2.41753459,1901.679157,3981209.093,1995.296743
